milhas_por_ano,ano_do_modelo,preco,vendido
16190,2003,39939.68,yes
13493,2011,73863.92,no
18830,2004,37250.03,yes
18697,1999,113671.21,no
14927,1999,55863.48,yes
16691,2011,91661.99,no
23095,2005,77130.93,no
28357,1998,74653.07,no
11194,2004,102847.16,yes
13022,2005,22140.09,yes
23976,2004,89742.22,no
12364,2012,75379.56,yes
16227,2008,70158.7,no
23549,2011,103514.79,yes
31268,2008,27119.1,yes
10512,1999,63750.99,no
14432,2000,84316.15,yes
8038,2013,75288.51,no
13454,2007,49788.68,yes
8385,2005,80719.44,no
11174,2010,95186.14,no
7815,1999,77413.32,no
7351,2003,38694.33,yes
10530,2008,48601.49,yes
7260,2006,42258.54,yes
17358,2015,107207.43,no
13876,2004,46513.75,yes
11540,2003,86456.42,no
14160,2004,65633.67,no
16162,2003,79544.84,no
20670,2008,53038.34,no
13276,2006,106620.66,yes
31500,2015,109300.14,no
15795,1999,67166.99,no
22331,2002,25112.04,yes
18524,2001,63001.45,no
10086,2004,48404.02,yes
18221,2014,33218.96,yes
14599,2001,103206.91,yes
17767,1999,41760.71,yes
6050,2009,75099.59,no
14736,2004,40506.47,yes
19741,2001,92130.53,no
21601,2000,62788.21,no
16424,2011,41012.48,yes
25135,2011,48566.33,yes
13315,2006,99795.84,yes
10967,2007,79744.27,no
10524,2005,99763.6,yes
18773,2011,49979.27,yes
13123,2015,53177.21,no
12858,2004,19864.0,yes
22179,2001,82149.32,no
13361,1999,47306.02,yes
7896,2002,76803.04,yes
24380,1998,99764.22,no
16386,2014,66158.24,no
12891,2013,56074.06,yes
10699,1999,34577.13,yes
8935,2002,107190.69,yes
17885,2002,62413.9,no
22819,2002,28720.22,yes
17262,2000,86909.86,no
19112,2001,37434.39,yes
17756,2016,83205.39,no
11022,2003,93192.73,yes
18674,2009,103720.49,yes
24691,1998,41478.58,yes
13124,2001,41809.52,yes
13444,2011,73078.21,yes
10602,2003,27499.99,yes
14794,2000,92680.66,yes
7369,2002,86884.5,yes
7804,2002,54644.38,yes
14786,2001,70524.96,no
10363,1998,41990.12,yes
14739,2008,84495.47,no
11444,1998,73752.64,yes
18290,2002,71814.57,no
19986,2005,82287.29,no
20363,2002,60212.66,no
10127,2010,69577.22,yes
20660,2009,42972.59,yes
13709,2006,108779.77,no
11615,2004,111145.53,yes
11617,2007,94155.74,no
13224,2002,64696.69,yes
19197,2000,76643.03,no
12143,2002,82002.76,yes
5537,2017,62032.92,yes
28473,1998,88764.25,no
14718,2001,43298.56,yes
13411,2000,97270.65,no
11975,1999,38924.56,yes
5392,2004,53310.17,yes
10738,2012,110193.45,no
12117,2004,68947.67,no
17537,2006,86198.42,no
13350,2001,55614.57,no
9326,2002,40233.3,yes
26499,2002,55643.65,no
16775,2001,46319.21,yes
14853,2000,33498.54,yes
15080,2000,22383.83,yes
8272,2005,54277.35,yes
17122,1998,90925.41,no
17118,2003,70850.88,no
10746,1998,20869.72,yes
12622,2003,78153.71,no
8451,2002,86381.14,no
18377,2003,46586.74,no
8693,2000,8243.8,yes
16056,2002,89753.56,no
9294,2002,81667.75,no
6766,2003,79424.65,yes
10382,2008,48978.88,yes
21467,2003,49681.33,yes
8468,2012,75489.49,yes
9075,2005,77193.37,no
15940,2011,84471.82,no
10627,2010,108354.83,yes
12635,2009,93446.26,no
17104,1999,85496.21,no
26035,2001,44475.17,yes
16097,2000,89365.59,no
16080,2006,43039.75,no
10564,1999,41693.29,yes
22523,2004,41085.9,yes
15942,2011,97000.17,no
11564,2005,83954.28,no
8275,2007,86652.28,no
13327,2009,65302.48,yes
11060,2001,56703.28,yes
14354,2009,39960.44,yes
10494,1998,51861.22,yes
27386,2009,92526.86,no
19136,2000,49887.4,no
22866,1999,47630.88,yes
7186,2005,29607.09,yes
13415,2014,55315.98,yes
13203,2006,32344.52,yes
8617,1998,56252.01,yes
13577,1999,46716.0,yes
13959,2008,32422.68,yes
12262,2001,28275.36,yes
18681,1998,48904.95,yes
13019,2001,82852.26,no
25083,2013,91791.08,no
18755,1998,68809.44,no
20763,1999,43561.22,yes
10722,2000,83561.14,no
13821,2000,4915.15,yes
16385,2001,61668.25,no
16033,2009,78825.5,no
9972,2002,66553.31,no
11545,2015,81649.21,yes
14402,1998,70483.0,no
7712,2011,101080.67,no
15226,1999,57117.89,yes
14072,2003,44153.81,yes
15574,2008,95276.72,no
22237,2000,74349.87,no
22616,2005,55908.12,no
10834,2003,25284.97,yes
7946,2001,84567.64,yes
23307,2013,71669.13,no
17825,2005,57706.18,no
15297,2000,53448.07,yes
10070,2006,55514.12,yes
12351,2005,58313.49,yes
7471,2005,92872.94,yes
13948,2002,80974.42,no
12718,2003,14530.12,yes
12271,2003,68962.35,no
8891,2004,40387.48,yes
13905,2000,51145.5,yes
11429,1999,36824.83,yes
11742,2002,75348.96,yes
9872,2005,50971.03,yes
16924,1999,28211.25,yes
11036,1998,97211.67,yes
9184,2010,45502.34,yes
11643,2011,67249.47,no
23318,2016,94990.17,no
11573,2000,101916.21,yes
9084,2005,38974.32,yes
13012,2005,72781.72,yes
13716,2001,75300.79,no
9892,1999,87152.6,no
13421,2004,88660.42,yes
9875,2006,58874.6,no
14433,2003,54395.82,yes
12942,2001,74705.55,yes
8232,2003,27962.94,yes
9145,2012,47869.11,yes
14441,2011,80903.22,no
7654,1999,33463.5,yes
9113,2011,115815.59,yes
12143,2007,102146.56,no
14407,2001,68763.17,no
9350,2000,86235.49,yes
13613,2010,89468.86,yes
15543,1999,30266.4,yes
20713,2009,81979.77,no
11475,2007,76646.49,yes
16201,2001,41608.23,yes
8473,2012,99951.35,no
20703,2008,93900.55,no
10142,2010,68520.96,yes
22271,2001,51648.55,yes
11293,2005,87399.62,yes
13242,2013,69127.22,yes
20433,2003,42925.04,yes
12618,2009,108375.54,yes
17992,2001,59602.18,yes
14914,2015,67426.06,yes
19255,2007,71977.2,no
8826,2002,48848.27,yes
21516,2004,35169.94,yes
14117,2016,109927.01,no
13712,2003,53208.33,yes
18096,1999,63979.91,no
11138,2016,71872.7,yes
16962,2007,40841.15,yes
12237,1998,83668.67,yes
11431,2007,63569.95,no
11126,2001,18881.79,yes
13074,2002,80609.54,no
9753,2007,74300.13,no
6773,2007,88600.58,yes
26902,2002,39005.4,yes
17765,1999,8306.22,yes
12295,1998,73404.82,no
16441,2003,84985.22,no
13342,2003,86221.26,yes
20887,2000,78978.89,no
32244,2010,91505.64,no
11892,2002,71017.17,yes
17887,1998,64947.45,no
11607,2010,87422.57,yes
8559,1998,77154.03,no
10822,1998,21821.53,yes
14114,2001,65230.06,no
17262,2002,53268.87,yes
24077,2001,63916.36,no
17004,2000,101219.99,no
12373,1998,43573.8,yes
22974,2001,37112.06,yes
21152,2002,98751.05,no
24094,1998,21467.96,yes
15783,2001,56213.86,yes
6058,2013,44277.78,yes
17455,2011,31847.79,yes
13188,2009,39623.84,yes
18636,1998,86193.15,no
28479,2003,64309.38,no
11214,2006,110425.7,no
18808,1998,46060.78,yes
8047,2009,41428.46,yes
16131,2005,96296.87,no
24714,2012,61374.57,no
22191,2007,95837.76,no
9516,2006,72857.54,no
22043,2010,85535.85,no
9831,1998,49943.79,yes
14716,1998,47931.79,yes
16917,2013,108165.96,no
28400,1998,91137.31,no
22953,2009,79217.68,no
15985,2004,77303.53,no
9314,2003,31849.39,yes
10134,2005,97757.39,yes
10121,2012,86580.7,no
25368,2000,85157.47,no
7398,2006,103330.5,yes
12203,2004,91351.77,no
9829,1999,92352.86,no
16768,2009,29982.14,yes
10503,2007,35472.83,yes
12592,2007,50000.23,yes
20150,2007,103269.85,yes
19456,2005,31177.41,yes
13800,1998,87943.05,no
20645,2008,111697.23,yes
17998,2017,101381.07,no
9547,2008,38779.38,yes
11136,2008,55387.53,yes
13321,2013,81830.71,yes
11814,1998,82032.74,yes
12977,2008,42798.19,yes
15976,1998,70119.01,no
7681,2003,100427.47,yes
10451,1998,94193.57,yes
10760,2000,89513.44,yes
8088,2007,111904.27,yes
15211,2005,19693.91,yes
10912,2014,66841.71,no
17043,2008,75396.39,no
13221,2013,38228.22,yes
5856,2010,62966.95,no
11092,1998,55592.36,yes
9157,2000,41088.66,yes
13455,2002,25651.72,yes
8773,2015,37259.5,yes
19665,2009,84818.57,no
19404,2002,23291.98,yes
21254,1999,50665.52,yes
11120,2002,82730.68,yes
16095,2002,104198.63,yes
7848,2003,66631.71,yes
11006,2009,36748.82,yes
16100,2002,68771.23,no
26607,1999,67724.58,no
7005,2000,27296.27,yes
19004,2000,78497.57,no
10725,2001,105664.81,yes
16887,2001,31509.63,yes
11976,2000,24828.16,yes
12841,2006,75772.6,yes
12809,2001,53621.98,yes
21121,1999,30007.28,yes
21759,2009,53401.99,no
8730,2002,101963.33,no
9599,1998,68959.95,no
11114,1999,19093.59,yes
16518,2008,96837.42,no
15588,2001,35227.77,yes
15018,1998,4804.11,yes
19497,2007,55982.75,no
4189,2003,48143.58,yes
16966,2009,104790.32,yes
11643,2012,39652.39,yes
11411,2005,85108.93,no
9962,2000,68848.02,yes
12540,2001,55685.72,yes
13087,2000,16053.99,yes
8885,2000,61566.15,no
16050,2002,76762.48,no
9832,2011,81952.74,no
10265,2004,86997.73,no
14240,2015,42871.57,yes
11374,1998,74459.05,no
33669,2004,32955.73,yes
20421,2014,106854.88,yes
10335,2010,63250.05,yes
23552,2003,85362.31,no
7449,1998,38080.75,yes
12077,2005,45418.09,no
15628,2005,91600.66,no
9540,2002,29252.65,yes
20065,1998,55324.39,yes
13939,2002,80521.99,no
12973,2002,93156.31,yes
23011,2007,44466.09,yes
19996,2009,49914.02,yes
11357,2003,60501.22,yes
12175,2012,100065.2,yes
13063,1999,10981.32,yes
11041,1998,99940.88,no
13688,2000,18644.99,yes
11505,2005,56541.46,no
13429,2009,60417.82,yes
12692,1999,70449.22,yes
19558,2008,83802.42,no
12264,2000,40309.41,yes
8242,2002,81505.98,yes
6445,2012,79851.6,yes
14827,1998,21285.89,yes
11953,2013,57520.54,yes
9364,2009,91993.47,no
14687,2002,55727.82,no
5165,2004,91250.5,no
16458,2003,90058.35,no
10959,2005,83707.02,no
9808,2003,79590.58,no
12319,2008,43418.21,yes
5302,2014,38688.33,yes
9153,2006,51222.57,yes
14542,1998,39918.35,yes
15582,2002,85735.87,no
14246,2000,74214.0,no
10053,2008,96918.87,no
13657,2010,77336.38,no
11955,2009,91627.57,yes
12646,2008,95226.32,no
9006,2002,69037.15,no
24051,1999,59141.77,yes
8231,2003,82374.95,no
14579,1999,37290.9,yes
12971,2006,108330.25,yes
9473,2000,95511.85,no
10689,2001,29667.92,yes
21635,2003,65864.63,no
17954,2003,61920.18,no
34889,2001,63301.05,no
8923,2001,34928.14,yes
17583,2000,89910.65,no
20806,1998,4361.57,yes
15646,1998,62169.19,no
14670,2014,90804.53,no
17622,2015,83137.12,no
13141,1998,113420.96,no
23315,2013,106410.2,yes
19620,2004,79414.32,no
9777,2002,70993.48,no
11574,2011,45331.47,no
22333,2004,82348.02,no
10501,2000,28773.99,yes
14724,2013,50306.99,yes
21327,2006,50443.27,yes
4358,2005,77324.39,yes
14422,1998,56420.28,yes
14596,2005,97634.32,no
7002,2001,47308.96,no
15741,1998,72839.93,no
11173,2016,43874.36,no
13521,2010,100100.2,yes
7600,2007,72140.26,no
11464,2000,109251.52,no
5578,2001,28217.52,yes
10619,1998,38602.4,yes
12143,2002,34675.72,yes
12238,2000,71004.58,yes
15811,2008,61929.79,no
14875,1998,56083.64,yes
19527,2000,96431.13,no
28297,2008,47149.78,no
13425,2004,81661.58,yes
9264,2005,101898.02,yes
18952,2009,53354.29,yes
8569,2010,24340.38,yes
20255,2002,79815.46,no
15978,2000,61779.54,no
9783,2003,62103.87,yes
11580,1998,36703.53,yes
17415,2007,48058.44,yes
14078,2005,70633.1,yes
11600,2011,55871.02,yes
10628,1998,39691.88,yes
19395,2005,81867.28,no
15661,2002,112343.88,yes
34137,1998,86535.16,no
8884,2000,69770.4,no
20699,2005,29440.56,yes
22589,2005,76247.22,no
15891,2000,68132.26,no
9760,2007,68765.53,yes
15942,2005,102024.92,no
18394,1998,63542.9,no
30104,2006,42413.2,yes
12708,2002,46778.7,yes
11639,2008,71421.62,no
13099,1998,28583.85,yes
10182,2005,32938.29,yes
10208,2002,26813.2,yes
7654,2008,71193.73,yes
11185,2014,92821.44,no
16907,2003,57145.76,no
25416,2000,89656.84,no
14406,2010,69662.91,yes
19857,2007,95877.61,no
2102,2011,56235.75,yes
8566,2009,25649.33,yes
10446,2000,100001.14,yes
14306,2010,108125.03,yes
20513,2000,75821.29,no
12189,2000,78505.12,yes
14957,2010,73498.68,no
21117,2005,68659.54,no
17675,2001,65492.99,no
19899,1998,41554.98,yes
19576,2005,72151.58,no
11862,2001,107803.12,yes
16952,2001,34379.5,yes
18237,2004,36282.56,yes
11528,2003,34617.19,yes
22786,2006,87896.31,no
15807,2012,33808.02,yes
18428,2000,79115.78,no
7044,2002,57031.56,yes
15519,2001,65244.16,no
18019,2011,69321.14,no
11328,1999,54838.69,no
8215,2010,84411.52,no
9470,1998,23222.48,yes
10945,2003,68428.16,no
14743,2001,86684.16,yes
15649,2012,96825.19,no
13123,2001,51647.99,yes
26013,2008,57542.36,no
7146,2006,64212.71,no
10061,2000,67091.4,yes
11932,2002,80151.25,no
14223,2007,110449.62,yes
10244,2005,98013.3,no
12282,2009,95504.92,no
15861,2012,107340.7,no
9710,2009,90017.47,no
12727,2007,92893.33,no
17909,1998,46326.51,yes
19389,1998,67440.39,no
19828,2001,86246.27,no
16417,2006,47614.18,no
14122,2006,55452.88,no
12784,2000,81076.3,no
9736,2007,24550.64,yes
19735,1998,104913.83,yes
16673,2000,9595.83,yes
26608,2002,78530.24,no
10959,2011,30112.99,yes
19147,2000,55222.31,yes
20936,2015,112833.53,yes
14926,2006,58095.61,no
16391,1998,32638.06,yes
9734,2002,33522.5,yes
11712,2012,66295.64,no
6740,2002,39236.86,yes
13166,1998,59884.42,yes
12354,2006,112353.43,no
14238,2005,85773.48,yes
12636,2003,11991.62,yes
17370,2008,71615.86,no
19088,2000,89228.48,no
15264,2001,31325.38,yes
10393,2006,60405.02,no
22579,2007,29106.27,yes
12163,2015,52514.49,yes
21075,2004,96408.87,no
14024,2004,96690.85,no
8806,2000,28938.04,yes
16802,2002,87290.64,no
14921,2007,35260.41,yes
11453,2012,85543.34,no
7523,2008,34514.62,yes
11241,2001,51012.52,yes
9240,2016,58838.82,yes
14162,2013,40384.93,yes
11365,2006,52228.68,no
16724,2000,32272.53,yes
21683,2006,47829.89,yes
17723,2003,49480.69,yes
12206,1998,97571.26,yes
10389,2011,51368.95,no
9967,2000,18483.25,yes
14305,2012,58658.49,yes
10888,2007,41637.45,yes
10793,2005,83844.43,yes
7499,1999,47517.26,yes
12687,2001,97892.15,yes
17626,2003,81389.27,no
11837,1998,2789.88,yes
15409,2017,81359.97,no
11263,1999,103815.34,yes
15608,1999,74884.92,no
9226,2001,61092.12,no
19413,2010,98623.84,no
9571,2006,77959.57,no
11841,2010,80890.99,yes
11391,2004,91252.99,yes
16446,2003,88513.57,no
10590,2000,55441.73,no
18972,2002,86376.64,no
20273,2005,52641.19,no
15030,2005,78059.2,no
3868,2011,79237.06,no
11447,2005,86603.8,no
11069,2014,109757.85,no
12284,2008,46433.89,no
8896,2001,107353.41,yes
12884,2002,75864.37,no
20159,2003,44353.48,yes
12152,2002,36064.9,yes
15965,2013,48732.3,yes
20133,2005,54333.88,yes
12415,1999,19161.17,yes
19252,2002,42734.57,yes
15860,1998,30900.69,yes
9934,2014,40733.03,yes
15359,2005,88227.05,no
11838,2005,41243.13,yes
17965,2013,66631.83,no
18478,2000,57171.68,yes
17109,2004,59515.98,yes
15847,2000,51513.8,yes
13449,1998,24210.86,yes
12963,2000,97426.89,no
12205,2007,118683.88,no
10271,2007,75090.56,yes
17705,1998,58408.8,yes
13101,2013,78146.07,no
17572,2004,66179.15,no
21870,2006,66789.62,no
15325,2005,46603.46,yes
15617,1998,86698.64,no
17635,2003,67786.04,no
16985,1998,35854.61,yes
12860,2016,78687.84,yes
34786,2010,92418.81,no
14923,2000,6795.43,yes
8815,2004,51705.59,yes
17687,2007,78406.76,no
8037,2000,71740.45,no
12693,2006,51614.29,yes
29780,2006,102599.67,yes
9797,2004,36884.55,yes
14133,2010,39608.32,yes
16114,1999,92863.52,no
12826,2004,58261.05,yes
11142,2004,41598.66,yes
12594,1999,22230.59,yes
10989,2001,73933.39,yes
16152,2007,61985.01,no
10959,2003,44239.98,yes
27200,2002,75540.43,no
15327,2013,110902.33,yes
14475,2003,74456.75,yes
11773,2006,88605.94,no
19052,2001,53751.44,yes
14004,2013,88172.63,yes
7945,2000,49433.35,yes
8243,1999,74453.87,yes
9335,2001,66711.18,yes
13670,2006,84427.57,no
14570,2005,82062.22,no
15001,2002,87725.15,no
9269,1998,20804.82,yes
13472,2006,76400.59,yes
4805,2017,80813.75,yes
24736,2014,34340.72,yes
14033,2011,68558.01,yes
17936,2009,36074.71,yes
13793,2007,47232.19,yes
23043,1998,96436.56,no
18388,2009,92996.11,no
17631,2009,65791.07,no
23283,2003,94584.87,no
20602,2008,44496.47,yes
5980,2004,52354.16,yes
16211,2005,86566.33,no
7295,1998,81916.37,no
21504,2009,27866.93,yes
11188,2014,91818.91,no
12032,2002,66541.46,yes
10598,2014,44994.69,yes
17280,2012,90131.41,no
11284,1998,70701.44,no
6978,2001,51235.55,yes
21942,2009,91379.05,no
14936,1998,73113.9,yes
18606,1998,22596.87,yes
21510,2011,73144.51,no
9529,2003,100463.02,yes
16026,2003,37628.42,yes
13274,2002,94247.39,yes
20282,2014,95962.26,no
21406,2007,44578.12,yes
15744,2006,60631.77,no
10971,2001,62504.57,no
7598,2001,98147.72,no
18089,2006,23233.46,yes
23644,2004,62348.19,no
21073,1998,36103.44,yes
14518,2010,43058.87,yes
9035,1999,35427.67,yes
15260,2007,92054.12,no
20213,2003,75206.31,no
7565,2007,106277.39,yes
4149,2001,88551.27,no
6863,1998,15760.12,yes
10103,2010,100340.85,yes
16907,2003,77726.43,no
22795,2001,69533.25,no
15788,2002,44296.13,yes
16114,2010,68915.19,no
10407,2002,99553.56,no
10124,2000,98678.26,no
13875,1999,43505.91,yes
16281,2011,104242.38,no
15112,1998,63429.94,no
12546,2005,31172.0,yes
12771,2006,60092.78,no
8098,2006,28459.37,yes
6869,2015,82061.9,no
10026,2010,85564.91,no
10154,2005,60325.17,yes
10161,2003,78659.0,no
13407,2011,75252.53,no
12162,1998,17236.79,yes
15418,2004,92746.51,no
22030,2001,75167.14,no
9743,2014,39702.32,yes
18084,1999,49272.53,yes
13512,2002,69949.91,yes
10642,2014,93074.13,yes
14797,1998,56348.11,yes
11544,1998,114576.41,yes
10265,2008,63185.39,yes
12594,2001,96691.99,yes
12618,2001,14252.16,yes
11074,1999,68718.2,yes
11250,1998,40051.85,yes
15674,1998,80948.12,no
8950,2004,80306.16,no
11189,1999,50610.24,yes
17499,2006,103495.63,yes
11158,2013,71242.91,yes
16924,2004,56902.65,yes
16258,2002,28190.18,yes
10170,2007,78370.37,no
10219,2000,44308.8,no
10680,2001,104678.93,no
10148,2007,101252.15,no
7146,2001,39026.24,yes
18035,2002,75579.19,no
25779,2007,41257.1,yes
27404,2003,42637.92,no
13015,2005,87608.55,no
11294,1998,52240.85,yes
9345,2006,66253.79,yes
13737,2009,42038.5,yes
14757,2005,42298.28,yes
24662,2014,93933.8,no
15069,2000,33001.32,yes
16766,2014,95763.37,no
8710,2009,82609.51,no
12748,2009,92496.97,no
15244,1999,51973.42,yes
13835,1999,54486.9,yes
20627,2003,40724.26,yes
12402,2006,76954.59,no
11994,1998,51284.04,yes
10917,1998,88919.28,no
13707,2001,41772.73,yes
22144,2015,108270.27,yes
7376,2006,61685.45,yes
24639,2010,65778.8,yes
10008,2015,74792.96,yes
11245,1999,47230.21,yes
8949,2007,39489.56,yes
18945,1998,47746.91,no
13121,2012,82659.77,no
9845,2008,46875.22,no
12724,1998,54426.12,yes
12663,2009,98861.5,no
11916,2014,51105.44,yes
18627,2002,72691.14,no
13837,2011,62679.52,no
4543,2000,87970.61,no
10366,2002,20168.72,yes
15493,2003,33263.99,yes
14665,2001,20658.77,yes
16665,2001,108366.82,yes
12761,2007,87801.46,yes
15208,2014,98104.13,no
9098,2007,72261.53,no
18564,2001,43625.02,yes
13852,2002,51996.33,yes
12405,2012,77220.68,yes
18027,2001,80960.43,no
13547,2006,112646.29,yes
19813,1998,30462.34,yes
11556,1999,61020.74,no
16294,2001,30982.55,yes
11000,2000,31990.11,yes
10858,2013,104462.05,yes
10377,1999,54019.59,yes
15331,2002,98601.98,no
8110,2003,49199.35,yes
11829,1999,89488.25,yes
14706,2010,73109.47,no
26396,2001,23038.99,yes
11086,2003,61515.32,no
16313,2002,113847.0,yes
17147,1999,19767.74,yes
9175,1998,59848.78,yes
9996,1998,39211.46,yes
11383,2003,79486.2,no
16793,2008,65718.8,no
21290,1998,28816.61,yes
22143,1998,28207.82,yes
15953,1999,48178.74,yes
11290,2007,82255.06,no
18101,2004,37519.16,yes
13678,2009,86166.39,yes
9768,1998,104096.92,yes
9615,2005,24746.51,yes
13542,1998,49303.11,yes
12534,2000,74750.19,no
13087,2014,104943.45,no
16848,1998,68600.55,no
12121,2004,59388.53,yes
13442,2009,106549.04,yes
19098,2006,105500.5,yes
11898,2003,34397.98,yes
13480,2009,75742.92,no
15041,1998,97266.88,yes
15918,2003,84992.07,no
13610,2000,20077.84,yes
10857,2003,60891.44,yes
6537,1999,76168.87,yes
22100,1998,33996.57,yes
12664,2005,27936.81,yes
11348,2007,53483.07,no
19437,2000,57074.28,yes
14798,2001,83289.99,no
11395,1999,23566.45,yes
10474,2000,65968.01,no
9499,1998,76511.55,no
19250,2008,55994.31,no
15988,2004,98710.16,no
11449,1999,86188.45,no
11607,2002,101871.63,no
12861,2005,31153.96,yes
17394,2003,49317.84,yes
15304,2003,81771.63,yes
17112,2004,67186.26,no
13195,2002,48524.53,no
17565,2015,66363.77,no
15969,2006,63454.2,no
16081,2008,41025.82,yes
21508,2006,24378.78,yes
8720,2006,65950.68,no
19346,2011,56370.12,yes
13053,1999,54176.68,yes
15381,1999,47053.14,yes
15063,2007,76762.56,no
19924,2001,85925.93,no
10975,2000,39073.28,yes
9840,1998,65831.27,no
13187,1999,57011.28,yes
8243,2011,66979.77,no
20161,2003,81996.15,no
11132,2010,61998.22,no
11736,1999,88292.72,no
9598,2000,51132.17,yes
6447,2011,69956.5,yes
12708,1998,92959.54,yes
12064,1998,39830.54,yes
9684,2001,60946.61,no
12124,1998,65337.33,no
7203,2009,38452.54,yes
20034,2013,102736.37,yes
15220,2011,38966.74,yes
9612,2012,30456.53,yes
10507,2007,69342.41,yes
7778,2006,50891.0,yes
20938,2010,78535.01,no
9586,2003,48843.88,yes
14833,2000,45935.91,no
10720,2006,79142.49,no
11128,2004,89011.27,yes
16686,2003,81810.91,no
25234,2005,80406.13,no
10960,1999,99364.75,no
5007,2001,16429.96,yes
6718,2010,32562.04,yes
13591,2002,95985.94,yes
16648,1998,86659.58,no
25642,2002,93976.56,no
18706,2002,82804.91,no
6221,1999,64367.05,yes
16464,2005,33009.26,yes
8258,2015,84449.74,yes
16694,1999,51631.82,yes
19320,1998,5243.28,yes
9063,2007,56274.41,yes
8340,2004,71044.51,no
7025,2013,53776.91,yes
9082,2000,114821.2,yes
17179,1998,59900.54,yes
12257,2001,61306.1,yes
10822,2009,79958.12,no
17000,2000,13282.33,yes
12696,2004,72222.46,yes
8041,2003,117226.79,yes
19103,2000,53031.76,yes
16524,1999,87212.84,no
10956,1998,22699.35,yes
19891,1999,51066.49,yes
13937,2000,39801.75,yes
19060,2009,58998.06,yes
17917,2012,101890.37,yes
13757,2017,108644.91,yes
21218,2012,96992.78,no
15885,2007,87829.02,yes
20233,2002,95577.95,no
19072,1998,19942.91,yes
17542,2009,57319.78,yes
8291,1999,36509.09,yes
6487,2002,62055.86,yes
21047,2013,40577.96,yes
5146,1998,22582.04,yes
9659,2003,32673.73,yes
7352,2006,47074.09,no
11819,1999,102215.39,no
19728,2001,41648.7,yes
8904,2005,41671.69,yes
